법정동시군구코드,시군구,법정동,지번,단지명,전용면적,계약년도,계약월,계약일,거래금액,층,건축년도,해제여부,해제사유발생일,거래유형,중개사소재지,매도자,매수자,자치구
11110,종로구,인의동,28-26,루비온오피스텔,18.2,2024,12,6,24800,9,2021,None,None,직거래,None,개인,법인,종로구
11110,종로구,관수동,4,신일 해피트리앤,19.4908,2024,12,6,20500,4,2022,None,None,중개거래,서울 종로구,개인,법인,종로구
11110,종로구,숭인동,313-12,디세븐,15.044,2024,12,6,9500,13,2014,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,교북동,126,경희궁자이,25.6553,2025,1,17,34000,5,2017,O,25.08.13,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,충신동,83,지오지안 대학로,20.46,2025,1,22,40741,8,2023,None,None,직거래,None,법인,개인,종로구
11110,종로구,관철동,155,종로1번가,23.86,2025,1,11,18500,10,2005,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,신문로1가,163,광화문오피시아빌딩,41.71,2025,1,23,50000,20,2005,None,None,중개거래,서울 종로구,개인,법인,종로구
11110,종로구,신문로1가,163,광화문오피시아빌딩,41.71,2025,1,23,50000,20,2005,None,None,중개거래,서울 종로구,개인,법인,종로구
11110,종로구,견지동,110,종로1가 대성스카이렉스,35.95,2025,1,24,26870,9,2008,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,숭인동,1392-1,종로 아인스빌,17.88,2025,1,22,9300,9,2013,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,숭인동,310,종로대우디오빌,38.08,2025,1,31,22500,12,2004,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,수송동,58,두산위브파빌리온,74.84,2025,1,22,62500,13,2004,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,경운동,89-4,운현궁 에스케이 허브,41.12,2025,1,24,35000,5,2005,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,인의동,28-26,루비온오피스텔,18.2,2025,1,4,20900,13,2021,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,낙원동,58-1,종로오피스텔,25.2,2025,1,23,15000,5,1994,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,내수동,75,용비어천가,42.39,2025,1,22,30000,6,2004,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,종로1가,24,르메이에르종로타운1,36.23,2025,1,6,32000,12,2007,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,숭인동,1425,한라 운종가,21.14,2025,1,8,21000,4,2022,None,None,중개거래,서울 성동구,개인,개인,종로구
11110,종로구,내수동,75,용비어천가,45.98,2025,1,17,34200,9,2004,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,견지동,110,종로1가 대성스카이렉스,40.45,2025,1,14,23700,7,2008,None,None,직거래,None,개인,개인,종로구
11110,종로구,효제동,45,반도 보라 아이비 타워,22.72,2025,1,16,12500,8,2003,None,None,직거래,None,개인,개인,종로구
11110,종로구,내수동,167,도렴구역 제18지구,78.95,2025,1,16,49000,9,1994,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,숭인동,200-33,엘리시앙오피스텔,27.36,2025,1,14,11900,13,2005,None,None,직거래,None,개인,개인,종로구
11110,종로구,효제동,45,반도 보라 아이비 타워,26.58,2025,1,10,15900,10,2003,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,효제동,45,반도 보라 아이비 타워,26.58,2025,1,10,15900,10,2003,O,25.01.14,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,적선동,156,광화문 플래티넘,43.92,2025,1,6,32000,6,2003,None,None,중개거래,서울 종로구,법인,개인,종로구
11110,종로구,종로1가,24,르메이에르종로타운1,36.23,2025,1,6,31000,11,2007,None,None,직거래,None,개인,법인,종로구
11110,종로구,수송동,58,두산위브파빌리온,74.84,2025,2,6,62500,13,2004,None,None,중개거래,서울 종로구,법인,법인,종로구
11110,종로구,내수동,71,경희궁의 아침 2단지,28.9,2025,2,22,26000,2,2004,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,종로1가,24,르메이에르종로타운1,36.23,2025,2,13,32000,18,2007,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,숭인동,1421-1,종로 동광모닝스카이,19.95,2025,2,22,9800,5,2013,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,숭인동,1421-1,종로 동광모닝스카이,19.95,2025,2,22,9800,5,2013,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,내수동,75,용비어천가,33.0,2025,2,25,26000,2,2004,None,None,중개거래,서울 종로구,법인,개인,종로구
11110,종로구,숭인동,1388,동양파라빌,27.09,2025,2,18,14000,4,2005,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,내수동,75,용비어천가,37.56,2025,2,21,29500,4,2004,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,경운동,89-4,운현궁 에스케이 허브,41.07,2025,2,6,32000,6,2005,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,내수동,74,광화문시대,34.9,2025,2,26,30400,3,2004,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,수송동,58,두산위브파빌리온,74.84,2025,2,6,62500,13,2004,O,25.03.13,중개거래,서울 종로구,법인,법인,종로구
11110,종로구,연지동,275-1,연지드림빌,34.5,2025,2,26,17000,3,2003,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,신문로2가,171,디팰리스,79.141,2025,2,17,153000,2,2020,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,수송동,58,두산위브파빌리온,57.96,2025,2,14,49000,10,2004,None,None,중개거래,서울 종로구,개인,법인,종로구
11110,종로구,연지동,275-1,연지드림빌,34.5,2025,2,26,17000,3,2003,O,25.02.26,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,신문로1가,163,광화문오피시아빌딩,41.71,2025,2,17,51000,22,2005,None,None,중개거래,서울 종로구,개인,기타,종로구
11110,종로구,종로1가,24,르메이에르종로타운1,56.64,2025,2,14,45500,6,2007,None,None,중개거래,서울 종로구,법인,개인,종로구
11110,종로구,수송동,58,두산위브파빌리온,78.61,2025,2,4,68700,3,2004,None,None,중개거래,서울 종로구,개인,법인,종로구
11110,종로구,숭인동,1388,동양파라빌,24.93,2025,2,19,13200,5,2005,None,None,중개거래,"서울 동대문구, 서울 종로구",개인,개인,종로구
11110,종로구,내수동,72,경희궁의 아침 3단지,37.5,2025,2,21,32800,6,2004,O,25.04.23,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,숭인동,1421-2,숭인한양LEEPS,17.07,2025,2,15,10800,12,2014,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,숭인동,310,종로대우디오빌,28.89,2025,2,20,18450,10,2004,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,익선동,34,BIZ-WELL 종로 오피스텔,17.2,2025,2,18,12350,9,2004,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,내수동,75,용비어천가,34.47,2025,2,17,35700,17,2004,None,None,중개거래,서울 종로구,개인,법인,종로구
11110,종로구,숭인동,317-48,헤스티아,15.28,2025,2,14,13100,2,2020,None,None,중개거래,서울 중구,법인,개인,종로구
11110,종로구,내수동,71,경희궁의 아침 2단지,32.43,2025,2,14,28000,2,2004,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,내수동,71,경희궁의 아침 2단지,32.43,2025,2,11,30300,9,2004,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,내수동,75,용비어천가,41.34,2025,2,9,29000,4,2004,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,경운동,89-4,운현궁 에스케이 허브,41.07,2025,2,6,33000,6,2005,O,25.02.20,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,연지동,56,더넥스트 종로,18.66,2025,2,8,25500,7,2022,None,None,중개거래,서울 종로구,개인,개인,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29393,2,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29393,2,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29393,2,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,21.05,2025,2,6,30152,2,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29088,2,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29088,2,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29088,2,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29088,2,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.34,2025,2,6,29137,2,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29088,2,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29747,3,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29747,3,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29747,3,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,21.05,2025,2,6,30508,3,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29393,3,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29393,3,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29393,3,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29393,3,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.34,2025,2,6,29441,3,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29393,3,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30002,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30002,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30002,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,21.05,2025,2,6,30862,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29747,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29747,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29747,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29747,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.34,2025,2,6,29896,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29847,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29847,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29847,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29847,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30002,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30002,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30002,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30002,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29847,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,29847,4,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30358,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30358,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30358,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,21.05,2025,2,6,31167,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30002,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30002,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30002,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30002,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.34,2025,2,6,30200,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30152,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30152,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30152,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30152,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30358,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30358,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30358,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30358,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30152,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30152,5,2024,None,None,직거래,None,법인,공공기관,종로구
11110,종로구,연지동,74-12,대보213,20.2,2025,2,6,30358,6,2024,None,None,직거래,None,법인,공공기관,종로구
